type,entry_time,entry_price,exit_time,exit_price,pnl_pct,exit_reason
sell,2025-07-04 23:18:00,0.16286,2025-07-05 00:12:00,0.16334858,-0.2999999999999929,SL
sell,2025-07-05 07:56:00,0.164185,2025-07-05 08:12:00,0.16467755499999998,-0.2999999999999865,SL
buy,2025-07-05 09:48:00,0.16416,2025-07-05 12:08:00,0.16366752,-0.29999999999999366,SL
buy,2025-07-05 12:51:00,0.16408,2025-07-05 13:54:00,0.16358776,-0.300000000000003,SL
sell,2025-07-05 13:33:00,0.163925,2025-07-05 21:59:00,0.16441677499999996,-0.299999999999983,SL
buy,2025-07-05 14:38:00,0.16404,2025-07-05 14:42:00,0.16354787999999998,-0.3000000000000077,SL
buy,2025-07-06 04:06:00,0.16393000000000002,2025-07-06 05:35:00,0.16343821000000003,-0.29999999999999505,SL
sell,2025-07-06 14:42:00,0.16925,2025-07-06 14:49:00,0.16975774999999999,-0.2999999999999843,SL
buy,2025-07-06 19:26:00,0.16932,2025-07-06 21:30:00,0.1727064,2.000000000000007,TP
sell,2025-07-07 00:22:00,0.17132999999999998,2025-07-07 02:01:00,0.17184398999999997,-0.2999999999999953,SL
buy,2025-07-07 06:22:00,0.17420999999999998,2025-07-07 06:37:00,0.17368736999999998,-0.2999999999999978,SL
buy,2025-07-07 21:52:00,0.1674,2025-07-07 22:02:00,0.16689779999999999,-0.30000000000000493,SL
buy,2025-07-08 03:20:00,0.167335,2025-07-08 11:06:00,0.17068170000000002,2.0000000000000044,TP
sell,2025-07-08 08:39:00,0.1686,2025-07-08 10:11:00,0.16910579999999997,-0.29999999999998395,SL
buy,2025-07-08 16:25:00,0.170125,2025-07-08 16:33:00,0.169614625,-0.3000000000000043,SL
buy,2025-07-08 20:26:00,0.17076000000000002,2025-07-08 20:39:00,0.17024772000000002,-0.3000000000000022,SL
buy,2025-07-08 21:32:00,0.17074,2025-07-09 00:24:00,0.17022778,-0.3000000000000045,SL
sell,2025-07-09 00:07:00,0.17059000000000002,2025-07-09 01:04:00,0.17110177000000001,-0.2999999999999969,SL
sell,2025-07-09 01:27:00,0.1705025,2025-07-09 02:06:00,0.17101400749999998,-0.29999999999998844,SL
sell,2025-07-09 05:12:00,0.17097,2025-07-09 05:35:00,0.17148291,-0.2999999999999869,SL
sell,2025-07-09 06:10:00,0.17169,2025-07-09 06:19:00,0.17220507,-0.2999999999999875,SL
buy,2025-07-09 15:03:00,0.173045,2025-07-09 15:10:00,0.172525865,-0.30000000000000226,SL
sell,2025-07-09 17:25:00,0.172955,2025-07-09 18:08:00,0.17347386499999998,-0.2999999999999881,SL
sell,2025-07-10 00:24:00,0.180815,2025-07-10 02:26:00,0.18135744499999998,-0.29999999999998606,SL
buy,2025-07-10 04:31:00,0.18041000000000001,2025-07-10 12:22:00,0.17986877,-0.300000000000002,SL
sell,2025-07-10 06:07:00,0.18046,2025-07-10 06:15:00,0.18100138,-0.29999999999998905,SL
buy,2025-07-10 14:49:00,0.180145,2025-07-10 15:12:00,0.179604565,-0.3000000000000032,SL
sell,2025-07-11 07:47:00,0.19759749999999998,2025-07-11 09:20:00,0.19819029249999995,-0.29999999999998317,SL
sell,2025-07-11 12:24:00,0.19837,2025-07-11 12:37:00,0.19896510999999997,-0.29999999999999094,SL
sell,2025-07-11 15:54:00,0.203145,2025-07-11 16:38:00,0.20375443499999998,-0.2999999999999958,SL
buy,2025-07-12 05:31:00,0.20281,2025-07-12 05:33:00,0.20220157,-0.2999999999999966,SL
sell,2025-07-12 11:32:00,0.20102,2025-07-12 11:39:00,0.20162306,-0.2999999999999943,SL
buy,2025-07-12 17:07:00,0.19552,2025-07-12 20:52:00,0.19493343999999999,-0.30000000000000704,SL
buy,2025-07-12 21:28:00,0.1961,2025-07-12 22:18:00,0.19551169999999998,-0.30000000000000704,SL
sell,2025-07-13 02:18:00,0.19701,2025-07-13 02:45:00,0.19760102999999998,-0.29999999999999616,SL
sell,2025-07-13 04:29:00,0.19785,2025-07-13 04:34:00,0.19844354999999997,-0.2999999999999851,SL
buy,2025-07-13 11:13:00,0.198175,2025-07-13 14:18:00,0.2021385,2.0000000000000044,TP
sell,2025-07-13 20:01:00,0.20061,2025-07-13 20:17:00,0.20121182999999998,-0.29999999999998495,SL
sell,2025-07-14 01:02:00,0.1984175,2025-07-14 01:05:00,0.19901275249999997,-0.2999999999999881,SL
buy,2025-07-14 01:38:00,0.1987075,2025-07-14 02:47:00,0.20268165000000002,2.000000000000005,TP
sell,2025-07-14 09:02:00,0.206705,2025-07-14 09:24:00,0.20732511499999998,-0.29999999999998866,SL
buy,2025-07-14 10:25:00,0.20725500000000002,2025-07-14 10:31:00,0.20663323500000003,-0.29999999999999816,SL
sell,2025-07-14 14:25:00,0.204965,2025-07-14 15:06:00,0.2008657,2.0,TP
sell,2025-07-14 23:06:00,0.19731500000000002,2025-07-15 00:25:00,0.197906945,-0.29999999999999116,SL
buy,2025-07-15 01:52:00,0.195455,2025-07-15 01:55:00,0.19486863499999998,-0.30000000000000276,SL
buy,2025-07-15 06:58:00,0.191575,2025-07-15 07:46:00,0.191000275,-0.29999999999999905,SL
sell,2025-07-15 09:55:00,0.19107,2025-07-15 10:17:00,0.19164320999999998,-0.29999999999999516,SL
buy,2025-07-15 15:48:00,0.19258,2025-07-15 17:29:00,0.1964316,2.0000000000000058,TP
sell,2025-07-16 02:06:00,0.198275,2025-07-16 02:12:00,0.19886982499999997,-0.2999999999999826,SL
sell,2025-07-16 11:42:00,0.20025500000000002,2025-07-16 11:49:00,0.200855765,-0.29999999999998767,SL
sell,2025-07-16 22:49:00,0.213775,2025-07-16 22:50:00,0.21441632499999996,-0.29999999999998617,SL
sell,2025-07-17 01:21:00,0.214845,2025-07-17 01:47:00,0.21054810000000002,1.9999999999999962,TP
buy,2025-07-17 02:23:00,0.21384,2025-07-17 02:40:00,0.21319848,-0.30000000000000304,SL
sell,2025-07-17 07:02:00,0.21084,2025-07-17 07:33:00,0.21147251999999997,-0.29999999999998567,SL
buy,2025-07-17 14:33:00,0.21400000000000002,2025-07-17 14:43:00,0.21335800000000002,-0.3000000000000017,SL
sell,2025-07-17 20:50:00,0.21155249999999998,2025-07-17 21:02:00,0.21218715749999995,-0.2999999999999853,SL
buy,2025-07-18 08:23:00,0.24242750000000002,2025-07-18 08:24:00,0.2417002175,-0.3000000000000039,SL
sell,2025-07-18 11:52:00,0.23961,2025-07-18 11:55:00,0.24032882999999997,-0.29999999999998994,SL
sell,2025-07-18 14:20:00,0.24472,2025-07-18 14:21:00,0.24545415999999998,-0.2999999999999934,SL
sell,2025-07-18 23:08:00,0.231865,2025-07-18 23:10:00,0.23256059499999995,-0.29999999999998517,SL
buy,2025-07-19 08:55:00,0.2535,2025-07-19 09:00:00,0.2527395,-0.29999999999999893,SL
sell,2025-07-19 10:55:00,0.252575,2025-07-19 11:14:00,0.24752349999999998,2.0000000000000058,TP
sell,2025-07-19 19:24:00,0.24153999999999998,2025-07-19 19:30:00,0.24226461999999996,-0.29999999999999233,SL
buy,2025-07-19 20:35:00,0.2421325,2025-07-19 20:58:00,0.2414061025,-0.3000000000000014,SL
sell,2025-07-19 22:04:00,0.24028,2025-07-19 22:15:00,0.24100083999999997,-0.2999999999999886,SL
sell,2025-07-20 12:28:00,0.25175000000000003,2025-07-20 12:52:00,0.25250525,-0.29999999999999405,SL
buy,2025-07-20 14:36:00,0.2530375,2025-07-20 15:03:00,0.25227838750000003,-0.2999999999999968,SL
sell,2025-07-20 22:08:00,0.26975499999999997,2025-07-20 22:17:00,0.2643599,1.9999999999999951,TP
sell,2025-07-21 00:19:00,0.27017,2025-07-21 00:26:00,0.27098051,-0.299999999999995,SL
buy,2025-07-21 02:28:00,0.27022,2025-07-21 02:30:00,0.26940934,-0.3000000000000069,SL
sell,2025-07-21 06:45:00,0.27236000000000005,2025-07-21 06:46:00,0.27317708,-0.29999999999998894,SL
sell,2025-07-21 08:48:00,0.27381,2025-07-21 09:42:00,0.2683338,1.9999999999999951,TP
buy,2025-07-21 13:31:00,0.2720125,2025-07-21 14:17:00,0.27745274999999997,1.9999999999999927,TP
buy,2025-07-21 23:26:00,0.2709275,2025-07-22 00:09:00,0.2701147175,-0.29999999999999916,SL
sell,2025-07-22 02:46:00,0.268995,2025-07-22 03:42:00,0.2636151,1.9999999999999976,TP
sell,2025-07-22 10:22:00,0.26548499999999997,2025-07-22 10:30:00,0.26628145499999994,-0.2999999999999901,SL
buy,2025-07-22 11:40:00,0.2665325,2025-07-22 12:16:00,0.2657329025,-0.30000000000001,SL
sell,2025-07-22 13:26:00,0.26582500000000003,2025-07-22 13:43:00,0.266622475,-0.29999999999999694,SL
sell,2025-07-22 17:12:00,0.26473,2025-07-22 17:36:00,0.26552419,-0.29999999999998955,SL
sell,2025-07-22 19:24:00,0.26549,2025-07-22 19:47:00,0.2601802,2.000000000000012,TP
sell,2025-07-23 05:38:00,0.2654375,2025-07-23 07:38:00,0.26012874999999996,2.0000000000000107,TP
